INSERT INTO Customer (Id, SSN, Name, Address, Phone) Values (1, '145608290', 'Antonia Arletta', '868 Canterbury Drive', '7549978951');
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (301, '1908393474', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (681, '8797600897', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (323, '6428854242', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (341, '6687716062', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (88, '1474769350', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (793, '1563363844', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (895, '1578827984', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (581, '2698046887', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (652, '4365715310', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (148, '9072095194', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (598, '1190313296', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (585, '3798371818', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (729, '3655976084', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (585, '7298633067', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (471, '9622671595', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (391, '9730325472', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (258, '9422830840', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (8, '6364473253', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (191, '0700406796', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (923, '3996311317', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (406, '9329974234', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (474, '5842948468', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (247, '4555750450', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (859, '2784616857', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (292, '5197561089', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (181, '9424058237', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (18, '6721636237', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (464, '0953693762', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (823, '6626281034', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (909, '6203725582', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (857, '5729177740', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (93, '1723945919', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (855, '0316335879', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (930, '0854619197', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (14, '8317193814', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (27, '7495025532', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (749, '0002974416', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (223, '8606094669', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (510, '3413914957', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (221, '8478016799', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (408, '0350979837', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (972, '7108168537', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (998, '8727597661', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (205, '5724542307', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (912, '1498500893', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (838, '8131567225', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (122, '1908393474', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (949, '7243956507', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (57, '5005723937', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (899, '1166448103', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (295, '5612637166', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (503, '9837100331', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (636, '9302853971', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (812, '1788185222', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (712, '9017846485', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (485, '6364473253', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (496, '0814750383', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (108, '6575614270', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (259, '9126438166', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (677, '0681378811', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (757, '4660992133', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (29, '2510351924', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (73, '0858150107', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (462, '1485690851', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (188, '1329556971', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (168, '9649669415', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (32, '0774120198', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (940, '3604496358', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (889, '8463915987', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (793, '5017620562', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (877, '5979552291', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (724, '7760496213', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (774, '2839517798', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (604, '8081668579', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (199, '0119896726', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (426, '8715684966', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (544, '2685123181', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (628, '1563363844', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (785, '1570751295', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (16, '3983672024', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (784, '9824258433', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (948, '9165173130', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (702, '9095799990', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (376, '3005049370', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (27, '0350979837', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (659, '6626281034', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (93, '9006747894', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (906, '1453360507', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (828, '8767161051', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (239, '2269165037', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (765, '7316752267', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (335, '5177794050', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (877, '7875204014', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (542, '9456664687', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (502, '9072095194', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (519, '0273255309', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (474, '5197561089', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (367, '1620303010', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (489, '9030182012', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (744, '7749979634', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (635, '5275136574', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (187, '5703230560', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (519, '8727051697', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (210, '6096450309', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (742, '3124626872', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (350, '1908393474', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (202, '4231819368', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (483, '1901960248', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (313, '1543907723', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (630, '4022673407', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (929, '5392380629', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (989, '8825530878', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (123, '1485690851', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (595, '9442641960', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (428, '1725720719', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (110, '0982184130', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (684, '6264100186', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (662, '5780691836', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (527, '4425414446', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (245, '8606094669', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (772, '1747614024', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (965, '6113172524', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (859, '9622671595', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (844, '9234693385', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (925, '6426568521', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (945, '1703263854', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (122, '7956974750', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (122, '4988225458', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (133, '5553102962', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (465, '2458213953', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (483, '8828420131', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (468, '2974708425', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (497, '7492814444', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (135, '2053118622', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (960, '5260162538', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (320, '3028685397', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (313, '3068631372', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (929, '1329556971', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (553, '3747325149', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (976, '9529641516', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (880, '2594160606', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (461, '3404731497', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (937, '5526600640', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (35, '9017846485', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (597, '9107124106', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (348, '3516934300', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (707, '0698249033', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (568, '9253217308', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (843, '8985232562', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (415, '1682239812', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (974, '7977144820', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (227, '5901551493', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (59, '9358112386', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (338, '1809131743', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (616, '7532557774', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (846, '7068365452', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (810, '8136908961', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (902, '4266319764', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (683, '3995350350', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (562, '5911422270', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (898, '4982887256', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (645, '2398167868', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (205, '4875096736', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (310, '2784616857', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (81, '4555750450', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (301, '9645701326', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (16, '1206812628', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (218, '3768063783', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (185, '9030182012', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (796, '6870891965', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (124, '9645701326', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (961, '7167209615', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (285, '6692036368', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (73, '2398167868', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (937, '9631799318', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (356, '6108700082', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (873, '3055239772', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (497, '3953296182', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (719, '6898000874', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (808, '2541324287', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (594, '9730325472', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (240, '8882752005', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (266, '0389153597', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (167, '2565562700', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (473, '7875204014', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (723, '4420621910', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (294, '5416689025', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (1000, '5972172829', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (451, '3367677279', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (665, '3238408874', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (623, '0477835162', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (103, '9585764182', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (619, '6765691777', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (608, '6080630850', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (954, '3068631372', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (142, '6364473253', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (611, '3508967602', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (982, '8382649291', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (804, '7632946310', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (842, '2077964667', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (375, '7918082821', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (768, '8062386104', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (76, '2182599578', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (904, '5780691836', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (803, '9146049513', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (691, '1733613676', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (693, '3303028648', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (43, '5704012649', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (635, '0707445817', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (572, '6438310640', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (810, '6596787317', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (977, '2462432050', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (523, '0691002573', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (33, '8707901213', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (277, '2541324287', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (156, '8306429357', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (525, '9936323035', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (526, '0707445817', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (279, '0775579874', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (777, '3151924770', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (154, '8081668579', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (811, '4231819368', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (844, '9529641516', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (178, '5083163870', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (286, '7069968732', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (644, '2850887794', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (670, '9076691444', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (314, '9030182012', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (611, '7677101594', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (206, '7171493307', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (728, '9812129399', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (377, '2974708425', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (278, '0982184130', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (989, '1190313296', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (958, '8675824193', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (230, '3996311317', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (987, '9597258668', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (514, '4496434017', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (31, '9390533298', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (789, '2794836240', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (274, '4011594186', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (933, '1733613676', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (984, '9390533298', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (560, '2594160606', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (948, '9419344651', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (364, '2053118622', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (63, '6784968033', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (620, '9554389847', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (46, '8953539551', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (934, '1385669683', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (224, '3780331292', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (526, '2398167868', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (789, '6900433105', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (413, '3983672024', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (235, '4867908590', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (478, '6025270054', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (532, '1733613676', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (461, '5059161636', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (777, '1207545861', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (775, '4009584478', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (798, '8831370846', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (274, '6108700082', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (48, '5364810555', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (39, '9426791209', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (258, '0816965441', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (577, '5872503939', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (866, '5392380629', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (705, '8739663798', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (707, '5526306912', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (708, '3035076131', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (774, '2301871448', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (174, '8186464660', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (575, '2510351924', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (797, '8306429357', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (818, '2505434851', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (484, '8149737239', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (159, '9251038491', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (368, '1510082792', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (932, '3995350350', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (483, '7492814444', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (582, '6619069291', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (379, '0954739123', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (893, '4022673407', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (241, '8305370837', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (712, '2565562700', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (984, '4437606095', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (125, '7760496213', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (635, '1084277524', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (717, '1161377351', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (172, '3516934300', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (788, '0541055492', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (104, '2352278488', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (884, '1082469242', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (870, '5197561089', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (540, '3822927010', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (632, '9095799990', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (617, '3183822436', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (419, '9085097811', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (640, '5276588993', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (349, '8606094669', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (28, '1423689333', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (569, '6044079391', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (364, '1474769350', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (584, '7828871871', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (878, '0917865387', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (615, '1283598432', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (804, '4458181340', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (71, '3221970261', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (705, '3124842523', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (297, '8463595619', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (324, '6154810281', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (856, '5026019512', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (642, '3417287808', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (605, '0689624009', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (811, '8822311918', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (563, '8822892171', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (663, '8353519322', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (802, '2153696137', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (924, '8556905206', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (410, '0682488691', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (674, '7823498874', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (511, '0010220919', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (635, '2572329051', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (854, '9017846485', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (291, '7717801116', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (951, '6108700082', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (36, '8596011033', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (55, '1637291818', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (188, '2033955997', false);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (645, '5175225303', true);
INSERT INTO Ownership (CustomerId, CCNum, isActive)  Values (431, '6231964881', true);
